train_loss,train_acc,val_loss,val_acc
2.0429836164931863,0.22384,1.8036501288414002,0.3189
1.7094870246186549,0.3469,1.6767868489027022,0.3594
1.6052338316732524,0.3926,1.567324274778366,0.4113
1.5785646645390257,0.40642,1.589002799987793,0.3883
1.5504216521370167,0.41498,1.5166511714458466,0.4261
