train_loss,train_acc,val_loss,val_acc
2.3523093607960917,0.15262,2.209840935468674,0.1749
2.129830679114984,0.20778,2.1021075755357743,0.2307
2.073448990072523,0.22198,2.0267982989549638,0.2259
2.11726030403254,0.20762,2.1006870537996294,0.2131
2.0726501412537632,0.21514,2.032249665260315,0.2283
